Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
4.1004500,0.0094231,0.0026760,0.0008497,0.0003583,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1005000,0.0096102,0.0024486,0.0008878,0.0007000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1005500,0.0091562,0.0029712,0.0008081,-0.0003708,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1006000,0.0078144,0.0025880,0.0016052,-0.0003479,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1006500,0.0050012,0.0031819,0.0005753,0.0005066,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1007000,0.0033517,0.0023225,0.0007021,0.0002557,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1007500,0.0029421,0.0030544,-0.0003888,0.0003999,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1008000,0.0025006,0.0021416,-0.0006307,0.0003008,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1008500,0.0022269,0.0019094,-0.0003854,0.0001566,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1009000,0.0017334,0.0018429,-0.0010666,0.0002072,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1009500,0.0013439,0.0025852,-0.0014444,-0.0001677,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1010000,0.0016599,0.0023377,-0.0026954,0.0001102,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1010500,0.0002253,0.0022539,-0.0022726,0.0003736,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1011000,-0.0004997,0.0024944,-0.0018131,0.0001968,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1011500,-0.0035888,0.0030225,0.0004699,0.0006952,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1012000,-0.0050539,0.0036705,0.0002488,0.0004235,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1012500,-0.0047011,0.0021076,-0.0004768,0.0008137,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1013000,-0.0037003,0.0042513,-0.0010562,0.0002641,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1013500,-0.0025221,0.0017833,-0.0028797,-0.0003916,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1014000,-0.0008781,0.0021458,-0.0027550,-0.0007014,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1014500,-0.0002973,0.0021756,-0.0018387,-0.0007922,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1015000,-0.0007180,0.0025685,-0.0016308,0.0004519,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1015500,-0.0018353,0.0024396,-0.0013695,-0.0005607,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1016000,-0.0026566,0.0023738,-0.0012164,-0.0006598,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1016500,-0.0045092,0.0022449,-0.0019642,-0.0018166,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1017000,-0.0042534,0.0026531,-0.0016814,-0.0018803,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1017500,-0.0033995,0.0026767,-0.0011581,-0.0010964,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1018000,-0.0027203,0.0024646,-0.0009710,-0.0016364,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1018500,-0.0014894,0.0023225,-0.0010389,-0.0019337,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1019000,0.0002426,0.0021042,-0.0013993,-0.0016925,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1019500,0.0006591,0.0016183,-0.0010271,-0.0024064,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1020000,0.0007700,0.0012066,-0.0008497,-0.0022296,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1020500,-0.0002835,0.0018651,-0.0005025,-0.0013182,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1021000,-0.0004172,0.0020051,-0.0006009,-0.0017202,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1021500,-0.0007589,0.0020619,-0.0026975,-0.0000894,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1022000,-0.0004858,0.0018491,-0.0029359,0.0000457,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1022500,-0.0002100,0.0019067,-0.0033053,0.0008338,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1023000,-0.0001573,0.0022490,-0.0025207,0.0012988,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1023500,0.0002724,0.0021333,-0.0020065,0.0013972,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1024000,0.0019469,0.0018325,-0.0018817,0.0012773,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1024500,0.0027210,0.0024175,-0.0022747,0.0009953,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1025000,0.0041224,0.0025394,-0.0016121,-0.0001622,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1025500,0.0055613,0.0040594,-0.0000922,0.0002239,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1026000,0.0062689,0.0039734,0.0001615,0.0004075,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1026500,0.0083516,0.0042042,0.0006127,0.0001275,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1027000,0.0088846,0.0039942,-0.0005572,0.0007257,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1027500,0.0094813,0.0037745,-0.0000755,0.0006113,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1028000,0.0093378,0.0036816,0.0006231,0.0001629,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1028500,0.0091043,0.0031812,0.0010542,-0.0000513,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1029000,0.0072690,0.0033885,0.0017362,0.0000416,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1029500,0.0063978,0.0033413,0.0013314,-0.0004706,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1030000,0.0052618,0.0037031,0.0019524,0.0000132,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1030500,0.0050927,0.0032478,0.0021000,-0.0005898,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1031000,0.0050012,0.0028804,0.0023516,-0.0008573,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1031500,0.0041813,0.0027779,0.0031694,0.0005697,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1032000,0.0040379,0.0033101,0.0016980,0.0009849,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1032500,0.0033829,0.0034363,0.0014118,0.0021388,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1033000,0.0023481,0.0036990,0.0007270,0.0019995,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1033500,0.0007548,0.0035791,0.0001275,0.0022373,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1034000,-0.0021014,0.0036393,0.0017507,0.0025394,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1034500,-0.0033732,0.0037426,0.0015095,0.0028929,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1035000,-0.0046069,0.0038521,0.0021804,0.0033247,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1035500,-0.0058246,0.0042278,0.0019974,0.0027827,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1036000,-0.0055716,0.0037710,0.0012780,0.0029095,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1036500,-0.0059743,0.0037918,0.0021063,0.0029199,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1037000,-0.0056853,0.0037967,0.0017521,0.0026150,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1037500,-0.0053166,0.0035492,0.0014970,0.0030405,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1038000,-0.0054975,0.0035229,0.0012905,0.0025706,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1038500,-0.0048675,0.0035312,0.0004713,0.0023807,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1039000,-0.0036324,0.0042236,0.0022878,0.0027335,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1039500,-0.0032616,0.0040795,0.0027938,0.0019801,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1040000,-0.0027252,0.0040878,0.0032859,0.0030031,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1040500,-0.0024154,0.0044849,0.0031473,0.0027072,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1041000,-0.0017431,0.0038840,0.0024819,0.0014083,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1041500,-0.0003195,0.0038022,0.0026808,0.0025852,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1042000,0.0004540,0.0033289,0.0026281,0.0006868,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1042500,0.0010251,0.0037800,0.0026919,0.0019274,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1043000,0.0015885,0.0042957,0.0024618,0.0019829,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1043500,0.0023904,0.0040808,0.0020973,0.0002911,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1044000,0.0037509,0.0039699,0.0025873,0.0024341,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1044500,0.0044066,0.0035160,0.0028465,0.0006314,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1045000,0.0052979,0.0038674,0.0024750,0.0015684,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1045500,0.0060949,0.0040947,0.0017701,0.0027834,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1046000,0.0068698,0.0035811,0.0014083,0.0010362,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1046500,0.0083190,0.0037537,0.0007977,0.0025665,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1047000,0.0086468,0.0027453,0.0014818,0.0009135,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1047500,0.0090509,0.0031500,0.0011574,0.0007811,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1048000,0.0098112,0.0034030,0.0012226,0.0021957,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1048500,0.0107510,0.0027134,0.0017528,0.0006127,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1049000,0.0114677,0.0035894,0.0012787,0.0014471,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1049500,0.0111038,0.0028194,0.0024577,0.0004567,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1050000,0.0103137,0.0035305,0.0019448,-0.0008767,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1050500,0.0096074,0.0034633,0.0020619,0.0006245,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1051000,0.0091597,0.0030149,0.0022366,0.0005988,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1051500,0.0065260,0.0034030,0.0009648,0.0007561,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1052000,0.0050310,0.0028236,0.0012427,0.0010126,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1052500,0.0033919,0.0029684,0.0000395,-0.0001608,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1053000,0.0023093,0.0026940,0.0002724,0.0008913,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1053500,0.0012399,0.0027397,0.0008920,0.0016121,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1054000,-0.0001913,0.0034640,-0.0000159,0.0002835,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1054500,-0.0008151,0.0028021,0.0005413,0.0008663,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1055000,-0.0017701,0.0028028,0.0001033,0.0005967,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1055500,-0.0024299,0.0023412,-0.0000347,0.0000035,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1056000,-0.0031403,0.0020016,0.0000769,0.0005046,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1056500,-0.0039914,0.0029213,-0.0009065,-0.0003756,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1057000,-0.0046921,0.0022816,-0.0007354,0.0003195,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1057500,-0.0060027,0.0023627,-0.0015601,0.0005940,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1058000,-0.0067596,0.0021860,-0.0015345,0.0000291,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1058500,-0.0077126,0.0017604,-0.0009675,0.0008837,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1059000,-0.0074894,0.0029137,-0.0009107,0.0005759,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1059500,-0.0069460,0.0029587,-0.0005538,0.0006861,-0.0000000,-0.0000000,-0.0000000,-0.0000000
4.1060000,-0.0063195,0.0029754,-0.0010736,0.0009211,-0.0000000,-0.0000000,-0.0000000,-0.0000000
